422,897,435,868,464,911,185,204,192
435,868,422,897,431,870,0,0,0
401,909,402,900,420,915,0,0,0
415,927,401,909,420,915,255,255,255
401,909,415,927,401,927,255,255,255
421,869,401,832,424,860,0,0,0
401,832,397,897,368,908,255,255,255
421,869,397,897,401,832,255,208,103
976,729,939,729,949,660,56,66,49
939,729,926,730,949,660,0,0,0
366,227,304,216,308,123,255,242,173
383,217,366,227,308,123,255,240,171
374,229,366,227,383,217,0,0,0
366,227,363,243,304,216,0,0,0
366,227,374,229,363,243,0,0,0
115,190,183,190,121,232,255,255,255
186,174,183,190,115,190,0,0,0
209,272,183,190,244,229,255,255,255
183,190,186,174,244,229,65,63,57
0,299,16,327,0,320,193,212,200
16,327,11,333,0,320,255,255,255
115,319,16,327,0,299,0,0,0
16,327,115,319,50,361,0,0,0
18,347,16,327,50,361,0,0,0
11,333,16,327,18,347,255,255,255
43,374,20,366,50,361,255,255,255
20,366,43,374,5,387,255,255,255
204,383,186,391,190,368,128,147,135
186,391,204,383,238,427,66,85,73
224,343,204,383,190,368,0,0,0
50,461,98,407,117,533,0,0,0
98,407,50,461,52,403,0,0,0
50,461,42,469,5,387,255,255,255
395,600,307,578,400,486,255,255,255
307,578,281,515,400,486,255,255,255
307,578,395,600,313,612,0,0,0
284,586,307,578,313,612,255,255,255
307,578,284,586,257,557,255,255,255
281,515,307,578,257,557,164,183,171
256,509,268,513,257,557,255,255,255
268,513,281,515,257,557,0,0,0
268,513,256,509,252,453,94,113,101
281,515,268,513,252,453,171,190,178
135,560,112,565,117,533,255,255,255
112,565,121,605,90,582,255,255,255
121,605,112,565,144,599,0,0,0
112,565,135,560,144,599,0,0,0
114,611,148,605,111,716,0,0,0
148,605,121,605,144,599,255,255,255
121,605,148,605,114,611,255,255,255
197,718,195,722,111,716,255,255,255
197,718,200,723,195,722,255,255,255
279,622,229,584,284,586,255,255,255
279,622,284,586,313,612,255,255,255
289,735,279,622,313,612,221,171,66
213,699,279,622,289,735,255,244,139
299,359,279,325,281,324,255,255,255
274,324,279,325,299,359,0,0,0
268,309,209,272,283,297,117,114,108
268,309,231,315,209,272,0,0,0
231,315,198,306,209,272,0,0,0
